Timestamp,Index,Actual,Predicted,Match
2026-01-10 16:34:47,0,0,0,1
2026-01-10 16:34:48,1,0,0,1
2026-01-10 16:34:49,2,1,1,1
2026-01-10 16:34:50,3,2,2,1
2026-01-10 16:34:51,4,3,3,1
2026-01-10 16:34:52,5,4,4,1
2026-01-10 16:34:53,6,7,7,1
2026-01-10 16:34:53,7,8,8,1
2026-01-10 16:34:54,8,9,9,1
2026-01-10 16:34:55,9,0,0,1
2026-01-10 16:34:56,10,1,1,1
2026-01-10 16:34:57,11,2,2,1
2026-01-10 16:34:58,12,3,3,1
2026-01-10 16:34:59,13,4,4,1
2026-01-10 16:35:00,14,5,5,1
2026-01-10 16:35:01,15,6,6,1
2026-01-10 16:35:02,16,7,7,1
2026-01-10 16:35:03,17,8,8,1
2026-01-10 16:35:04,18,0,0,1
2026-01-10 16:35:05,19,1,1,1
2026-01-10 16:35:06,20,2,2,1
2026-01-10 16:35:06,21,3,3,1
2026-01-10 16:35:07,22,4,4,1
2026-01-10 16:35:08,23,7,7,1
2026-01-10 16:35:09,24,8,8,1
2026-01-10 16:35:10,25,9,9,1
2026-01-10 16:35:11,26,0,0,1
2026-01-10 16:35:12,27,8,8,1
2026-01-10 16:35:13,28,3,3,1
2026-01-10 16:35:14,29,9,9,1
2026-01-10 16:35:15,30,5,5,1
2026-01-10 16:35:16,31,5,5,1
2026-01-10 16:35:17,32,2,8,0
2026-01-10 16:35:18,33,6,6,1
2026-01-10 16:35:18,34,8,8,1
2026-01-10 16:35:19,35,4,4,1
2026-01-10 16:35:20,36,1,1,1
2026-01-10 16:35:21,37,7,7,1
2026-01-10 16:35:22,38,1,1,1
2026-01-10 16:35:23,39,2,2,1
2026-01-10 16:35:24,40,3,3,1
2026-01-10 16:35:25,41,5,5,1
2026-01-10 16:35:26,42,6,6,1
2026-01-10 16:35:27,43,9,9,1
2026-01-10 16:35:28,44,1,1,1
2026-01-10 16:35:29,45,1,1,1
2026-01-10 16:35:30,46,1,1,1
2026-01-10 16:35:31,47,2,2,1
2026-01-10 16:35:31,48,1,1,1
2026-01-10 16:35:32,49,2,2,1
2026-01-10 16:35:33,50,0,0,1
2026-01-10 16:35:34,51,7,7,1
2026-01-10 16:35:35,52,7,7,1
2026-01-10 16:35:36,53,5,5,1
2026-01-10 16:35:37,54,8,8,1
2026-01-10 16:35:38,55,2,2,1
2026-01-10 16:35:39,56,9,9,1
2026-01-10 16:35:40,57,8,8,1
2026-01-10 16:35:41,58,6,6,1
2026-01-10 16:35:42,59,7,7,1
2026-01-10 16:35:43,60,3,3,1
2026-01-10 16:35:44,61,4,4,1
2026-01-10 16:35:44,62,6,6,1
2026-01-10 16:35:45,63,8,8,1
2026-01-10 16:35:46,64,7,7,1
2026-01-10 16:35:47,65,0,0,1
2026-01-10 16:35:48,66,4,4,1
2026-01-10 16:35:49,67,2,2,1
2026-01-10 16:35:50,68,7,7,1
2026-01-10 16:35:51,69,7,7,1
2026-01-10 16:35:52,70,5,5,1
2026-01-10 16:35:53,71,4,4,1
2026-01-10 16:35:54,72,3,3,1
2026-01-10 16:35:55,73,4,4,1
2026-01-10 16:35:56,74,2,2,1
2026-01-10 16:35:56,75,8,8,1
2026-01-10 16:35:57,76,1,1,1
2026-01-10 16:35:58,77,5,5,1
2026-01-10 16:35:59,78,1,1,1
2026-01-10 16:36:00,79,0,0,1
2026-01-10 16:36:01,80,2,2,1
2026-01-10 16:36:02,81,3,3,1
2026-01-10 16:36:03,82,3,3,1
2026-01-10 16:36:04,83,5,8,0
2026-01-10 16:36:05,84,7,7,1
2026-01-10 16:36:06,85,0,0,1
2026-01-10 16:36:07,86,6,6,1
2026-01-10 16:36:08,87,8,8,1
2026-01-10 16:36:08,88,6,0,0
2026-01-10 16:36:09,89,3,3,1
2026-01-10 16:36:10,90,9,9,1
2026-01-10 16:36:11,91,9,9,1
2026-01-10 16:36:12,92,8,8,1
2026-01-10 16:36:13,93,2,2,1
2026-01-10 16:36:14,94,7,7,1
2026-01-10 16:36:15,95,7,7,1
2026-01-10 16:36:16,96,1,1,1
2026-01-10 16:36:17,97,0,0,1
2026-01-10 16:36:18,98,1,1,1
2026-01-10 16:36:19,99,7,7,1
2026-01-10 16:36:20,100,8,8,1
2026-01-10 16:36:21,101,9,9,1
2026-01-10 16:36:21,102,0,0,1
2026-01-10 16:36:22,103,1,1,1
2026-01-10 16:36:23,104,2,2,1
2026-01-10 16:36:24,105,3,3,1
2026-01-10 16:36:25,106,4,4,1
2026-01-10 16:36:26,107,5,5,1
2026-01-10 16:36:27,108,6,6,1
2026-01-10 16:36:28,109,7,7,1
2026-01-10 16:36:29,110,8,8,1
2026-01-10 16:36:30,111,0,0,1
